"","Entity.x","Code","Year","Annual.precipitation","X","Entity.y"
"10107","Slovenia","SVN",1966,1521.9143,140,"Slovenia"
"10108","Slovenia","SVN",1967,1283.558,140,"Slovenia"
"10109","Slovenia","SVN",1968,1336.0199,140,"Slovenia"
"10110","Slovenia","SVN",1969,1421.0977,140,"Slovenia"
"10111","Slovenia","SVN",1970,1420.5284,140,"Slovenia"
"10112","Slovenia","SVN",1971,1128.8391,140,"Slovenia"
"10113","Slovenia","SVN",1972,1680.9076,140,"Slovenia"
"10114","Slovenia","SVN",1973,1271.0309,140,"Slovenia"
"10115","Slovenia","SVN",1974,1372.0812,140,"Slovenia"
"10116","Slovenia","SVN",1975,1315.466,140,"Slovenia"
"10117","Slovenia","SVN",1976,1274.543,140,"Slovenia"
"10118","Slovenia","SVN",1977,1312.9957,140,"Slovenia"
"10119","Slovenia","SVN",1978,1413.2673,140,"Slovenia"
"10120","Slovenia","SVN",1979,1480.9099,140,"Slovenia"
"10121","Slovenia","SVN",1980,1494.8,140,"Slovenia"
"10122","Slovenia","SVN",1981,1236.1888,140,"Slovenia"
"10123","Slovenia","SVN",1982,1361.8516,140,"Slovenia"
"10124","Slovenia","SVN",1983,971.54755,140,"Slovenia"
"10125","Slovenia","SVN",1984,1405.744,140,"Slovenia"
"10126","Slovenia","SVN",1985,1388.3541,140,"Slovenia"
"10127","Slovenia","SVN",1986,1243.3055,140,"Slovenia"
"10128","Slovenia","SVN",1987,1365.1566,140,"Slovenia"
"10129","Slovenia","SVN",1988,1168.2705,140,"Slovenia"
"10130","Slovenia","SVN",1989,1243.3428,140,"Slovenia"
"10131","Slovenia","SVN",1990,1258.0905,140,"Slovenia"
"10132","Slovenia","SVN",1991,1266.8446,140,"Slovenia"
"10133","Slovenia","SVN",1992,1247.1051,140,"Slovenia"
"10134","Slovenia","SVN",1993,1218.1729,140,"Slovenia"
"10135","Slovenia","SVN",1994,1207.5143,140,"Slovenia"
"10136","Slovenia","SVN",1995,1405.3,140,"Slovenia"
"10137","Slovenia","SVN",1996,1422.1198,140,"Slovenia"
"10138","Slovenia","SVN",1997,1212.0245,140,"Slovenia"
"10139","Slovenia","SVN",1998,1342.1002,140,"Slovenia"
"10140","Slovenia","SVN",1999,1387.0117,140,"Slovenia"
"10141","Slovenia","SVN",2000,1314.9246,140,"Slovenia"
"10142","Slovenia","SVN",2001,1245.3917,140,"Slovenia"
"10143","Slovenia","SVN",2002,1347.7225,140,"Slovenia"
"10144","Slovenia","SVN",2003,990.2184,140,"Slovenia"
"10145","Slovenia","SVN",2004,1429.0646,140,"Slovenia"
"10146","Slovenia","SVN",2005,1227.2949,140,"Slovenia"
"10147","Slovenia","SVN",2006,1172.7555,140,"Slovenia"
"10148","Slovenia","SVN",2007,1214.3741,140,"Slovenia"
"10149","Slovenia","SVN",2008,1442.2903,140,"Slovenia"
"10150","Slovenia","SVN",2009,1357.3389,140,"Slovenia"
"10151","Slovenia","SVN",2010,1541.1807,140,"Slovenia"
"10152","Slovenia","SVN",2011,909.1686,140,"Slovenia"
"10153","Slovenia","SVN",2012,1277.4371,140,"Slovenia"
"10154","Slovenia","SVN",2013,1436.19,140,"Slovenia"
"10155","Slovenia","SVN",2014,1763.293,140,"Slovenia"
"10156","Slovenia","SVN",2015,1137.7596,140,"Slovenia"
"10157","Slovenia","SVN",2016,1461.5359,140,"Slovenia"
"10158","Slovenia","SVN",2017,1428.12,140,"Slovenia"
"10159","Slovenia","SVN",2018,1341.0532,140,"Slovenia"
"10160","Slovenia","SVN",2019,1463.6095,140,"Slovenia"
"10161","Slovenia","SVN",2020,1287.756,140,"Slovenia"
"10162","Slovenia","SVN",2021,1283.7775,140,"Slovenia"
"10163","Slovenia","SVN",2022,1087.6011,140,"Slovenia"
"10164","Slovenia","SVN",2023,1655.6903,140,"Slovenia"
"10165","Somalia","SOM",1940,452.76917,134,"Somalia"
"10166","Somalia","SOM",1941,236.85715,134,"Somalia"
"10167","Somalia","SOM",1942,193.6052,134,"Somalia"
"10168","Somalia","SOM",1943,122.554756,134,"Somalia"
"10169","Somalia","SOM",1944,216.84988,134,"Somalia"
"10170","Somalia","SOM",1945,213.8315,134,"Somalia"
"10171","Somalia","SOM",1946,196.98698,134,"Somalia"
"10172","Somalia","SOM",1947,530.05206,134,"Somalia"
"10173","Somalia","SOM",1948,377.3781,134,"Somalia"
"10174","Somalia","SOM",1949,358.07828,134,"Somalia"
"10175","Somalia","SOM",1950,465.0607,134,"Somalia"
"10176","Somalia","SOM",1951,748.81635,134,"Somalia"
"10177","Somalia","SOM",1952,454.70404,134,"Somalia"
"10178","Somalia","SOM",1953,662.80304,134,"Somalia"
"10179","Somalia","SOM",1954,324.01984,134,"Somalia"
"10180","Somalia","SOM",1955,216.31923,134,"Somalia"
"10181","Somalia","SOM",1956,231.37292,134,"Somalia"
"10182","Somalia","SOM",1957,419.56186,134,"Somalia"
"10183","Somalia","SOM",1958,223.17105,134,"Somalia"
"10184","Somalia","SOM",1959,238.48965,134,"Somalia"
"10185","Somalia","SOM",1960,405.91656,134,"Somalia"
"10186","Somalia","SOM",1961,399.93182,134,"Somalia"
"10187","Somalia","SOM",1962,280.27975,134,"Somalia"
"10188","Somalia","SOM",1963,428.43933,134,"Somalia"
"10189","Somalia","SOM",1964,255.22719,134,"Somalia"
"10190","Somalia","SOM",1965,315.6556,134,"Somalia"
"10191","Somalia","SOM",1966,307.40787,134,"Somalia"
"10192","Somalia","SOM",1967,422.14877,134,"Somalia"
"10193","Somalia","SOM",1968,391.6452,134,"Somalia"
"10194","Somalia","SOM",1969,201.24455,134,"Somalia"
"10195","Somalia","SOM",1970,234.86296,134,"Somalia"
"10196","Somalia","SOM",1971,219.20802,134,"Somalia"
"10197","Somalia","SOM",1972,361.85065,134,"Somalia"
"10198","Somalia","SOM",1973,201.97722,134,"Somalia"
"10199","Somalia","SOM",1974,190.54794,134,"Somalia"
"10200","Somalia","SOM",1975,223.76054,134,"Somalia"
"10201","Somalia","SOM",1976,309.911,134,"Somalia"
"10202","Somalia","SOM",1977,487.3843,134,"Somalia"
"10203","Somalia","SOM",1978,327.5674,134,"Somalia"
"10204","Somalia","SOM",1979,378.73315,134,"Somalia"
"10205","Somalia","SOM",1980,233.49657,134,"Somalia"
"10206","Somalia","SOM",1981,356.86108,134,"Somalia"
"10207","Somalia","SOM",1982,411.14368,134,"Somalia"
"10208","Somalia","SOM",1983,279.97833,134,"Somalia"
"10209","Somalia","SOM",1984,262.82516,134,"Somalia"
"10210","Somalia","SOM",1985,322.81036,134,"Somalia"
"10211","Somalia","SOM",1986,291.37036,134,"Somalia"
"10212","Somalia","SOM",1987,299.2953,134,"Somalia"
"10213","Somalia","SOM",1988,300.71613,134,"Somalia"
"10214","Somalia","SOM",1989,324.7927,134,"Somalia"
"10215","Somalia","SOM",1990,311.43823,134,"Somalia"
"10216","Somalia","SOM",1991,267.3482,134,"Somalia"
"10217","Somalia","SOM",1992,238.33994,134,"Somalia"
"10218","Somalia","SOM",1993,264.806,134,"Somalia"
"10219","Somalia","SOM",1994,394.94278,134,"Somalia"
"10220","Somalia","SOM",1995,295.96445,134,"Somalia"
"10221","Somalia","SOM",1996,234.62125,134,"Somalia"
"10222","Somalia","SOM",1997,645.956,134,"Somalia"
"10223","Somalia","SOM",1998,236.94894,134,"Somalia"
"10224","Somalia","SOM",1999,230.32823,134,"Somalia"
"10225","Somalia","SOM",2000,253.57089,134,"Somalia"
"10226","Somalia","SOM",2001,253.74052,134,"Somalia"
"10227","Somalia","SOM",2002,324.2734,134,"Somalia"
"10228","Somalia","SOM",2003,275.38687,134,"Somalia"
"10229","Somalia","SOM",2004,343.20947,134,"Somalia"
"10230","Somalia","SOM",2005,239.3118,134,"Somalia"
"10231","Somalia","SOM",2006,386.81787,134,"Somalia"
"10232","Somalia","SOM",2007,249.29167,134,"Somalia"
"10233","Somalia","SOM",2008,227.29402,134,"Somalia"
"10234","Somalia","SOM",2009,241.94167,134,"Somalia"
"10235","Somalia","SOM",2010,231.44113,134,"Somalia"
"10236","Somalia","SOM",2011,303.17792,134,"Somalia"
"10237","Somalia","SOM",2012,276.59155,134,"Somalia"
"10238","Somalia","SOM",2013,380.77234,134,"Somalia"
"10239","Somalia","SOM",2014,233.08835,134,"Somalia"
"10240","Somalia","SOM",2015,363.72556,134,"Somalia"
"10241","Somalia","SOM",2016,202.92184,134,"Somalia"
"10242","Somalia","SOM",2017,225.2316,134,"Somalia"
"10243","Somalia","SOM",2018,335.68463,134,"Somalia"
"10244","Somalia","SOM",2019,392.67154,134,"Somalia"
"10245","Somalia","SOM",2020,308.03427,134,"Somalia"
"10246","Somalia","SOM",2021,162.076,134,"Somalia"
"10247","Somalia","SOM",2022,142.3076,134,"Somalia"
"10248","Somalia","SOM",2023,430.53955,134,"Somalia"
"10249","South Sudan","SSD",1940,1267.4265,136,"South Sudan"
"10250","South Sudan","SSD",1941,869.2473,136,"South Sudan"
"10251","South Sudan","SSD",1942,999.7133,136,"South Sudan"
"10252","South Sudan","SSD",1943,1448.0676,136,"South Sudan"
"10253","South Sudan","SSD",1944,969.4293,136,"South Sudan"
"10254","South Sudan","SSD",1945,1062.5664,136,"South Sudan"
"10255","South Sudan","SSD",1946,1220.6598,136,"South Sudan"
"10256","South Sudan","SSD",1947,1218.3704,136,"South Sudan"
"10257","South Sudan","SSD",1948,1380.5414,136,"South Sudan"
"10258","South Sudan","SSD",1949,1569.1825,136,"South Sudan"
"10259","South Sudan","SSD",1950,1776.893,136,"South Sudan"
"10260","South Sudan","SSD",1951,1436.2726,136,"South Sudan"
"10261","South Sudan","SSD",1952,1647.682,136,"South Sudan"
"10262","South Sudan","SSD",1953,1632.8354,136,"South Sudan"
"10263","South Sudan","SSD",1954,1269.418,136,"South Sudan"
"10264","South Sudan","SSD",1955,1405.7809,136,"South Sudan"
"10265","South Sudan","SSD",1956,1327.1683,136,"South Sudan"
"10266","South Sudan","SSD",1957,1325.2854,136,"South Sudan"
"10267","South Sudan","SSD",1958,1416.235,136,"South Sudan"
"10268","South Sudan","SSD",1959,1310.3132,136,"South Sudan"
"10269","South Sudan","SSD",1960,1342.0834,136,"South Sudan"
"10270","South Sudan","SSD",1961,1360.4103,136,"South Sudan"
"10271","South Sudan","SSD",1962,1481.0731,136,"South Sudan"
"10272","South Sudan","SSD",1963,1346.4878,136,"South Sudan"
"10273","South Sudan","SSD",1964,1175.992,136,"South Sudan"
"10274","South Sudan","SSD",1965,973.79456,136,"South Sudan"
"10275","South Sudan","SSD",1966,1054.0907,136,"South Sudan"
"10276","South Sudan","SSD",1967,1236.9489,136,"South Sudan"
"10277","South Sudan","SSD",1968,1131.2439,136,"South Sudan"
"10278","South Sudan","SSD",1969,1308.1311,136,"South Sudan"
"10279","South Sudan","SSD",1970,1258.4191,136,"South Sudan"
"10280","South Sudan","SSD",1971,1317.9694,136,"South Sudan"
"10281","South Sudan","SSD",1972,1386.5126,136,"South Sudan"
"10282","South Sudan","SSD",1973,1243.6857,136,"South Sudan"
"10283","South Sudan","SSD",1974,1429.376,136,"South Sudan"
"10284","South Sudan","SSD",1975,1401.026,136,"South Sudan"
"10285","South Sudan","SSD",1976,1363.522,136,"South Sudan"
"10286","South Sudan","SSD",1977,1268.108,136,"South Sudan"
"10287","South Sudan","SSD",1978,1372.2448,136,"South Sudan"
"10288","South Sudan","SSD",1979,1404.0431,136,"South Sudan"
"10289","South Sudan","SSD",1980,1337.0641,136,"South Sudan"
"10290","South Sudan","SSD",1981,1230.5676,136,"South Sudan"
"10291","South Sudan","SSD",1982,1166.0574,136,"South Sudan"
"10292","South Sudan","SSD",1983,1226.5629,136,"South Sudan"
"10293","South Sudan","SSD",1984,1110.8477,136,"South Sudan"
"10294","South Sudan","SSD",1985,1429.4957,136,"South Sudan"
"10295","South Sudan","SSD",1986,1244.2716,136,"South Sudan"
"10296","South Sudan","SSD",1987,1164.1941,136,"South Sudan"
"10297","South Sudan","SSD",1988,1186.8289,136,"South Sudan"
"10298","South Sudan","SSD",1989,1131.7999,136,"South Sudan"
"10299","South Sudan","SSD",1990,1065.6924,136,"South Sudan"
"10300","South Sudan","SSD",1991,1294.7714,136,"South Sudan"
"10301","South Sudan","SSD",1992,1176.9958,136,"South Sudan"
"10302","South Sudan","SSD",1993,1055.5626,136,"South Sudan"
"10303","South Sudan","SSD",1994,1243.559,136,"South Sudan"
"10304","South Sudan","SSD",1995,1149.4149,136,"South Sudan"
"10305","South Sudan","SSD",1996,1306.2394,136,"South Sudan"
"10306","South Sudan","SSD",1997,1123.9926,136,"South Sudan"
"10307","South Sudan","SSD",1998,1159.1697,136,"South Sudan"
"10308","South Sudan","SSD",1999,1159.5615,136,"South Sudan"
"10309","South Sudan","SSD",2000,1015.78094,136,"South Sudan"
"10310","South Sudan","SSD",2001,1086.2029,136,"South Sudan"
"10311","South Sudan","SSD",2002,903.5408,136,"South Sudan"
"10312","South Sudan","SSD",2003,1050.641,136,"South Sudan"
"10313","South Sudan","SSD",2004,915.6582,136,"South Sudan"
"10314","South Sudan","SSD",2005,1002.9266,136,"South Sudan"
"10315","South Sudan","SSD",2006,1039.9065,136,"South Sudan"
"10316","South Sudan","SSD",2007,1010.80994,136,"South Sudan"
"10317","South Sudan","SSD",2008,987.23773,136,"South Sudan"
"10318","South Sudan","SSD",2009,844.85077,136,"South Sudan"
"10319","South Sudan","SSD",2010,1022.135,136,"South Sudan"
"10320","South Sudan","SSD",2011,938.41614,136,"South Sudan"
"10321","South Sudan","SSD",2012,1001.34235,136,"South Sudan"
"10322","South Sudan","SSD",2013,910.88965,136,"South Sudan"
"10323","South Sudan","SSD",2014,924.0972,136,"South Sudan"
"10324","South Sudan","SSD",2015,806.43536,136,"South Sudan"
"10325","South Sudan","SSD",2016,774.4191,136,"South Sudan"
"10326","South Sudan","SSD",2017,833.2179,136,"South Sudan"
"10327","South Sudan","SSD",2018,775.1916,136,"South Sudan"
"10328","South Sudan","SSD",2019,1003.28613,136,"South Sudan"
"10329","South Sudan","SSD",2020,904.0943,136,"South Sudan"
"10330","South Sudan","SSD",2021,726.56464,136,"South Sudan"
"10331","South Sudan","SSD",2022,746.49805,136,"South Sudan"
"10332","South Sudan","SSD",2023,636.76025,136,"South Sudan"
"10333","Spain","ESP",1940,689.93243,48,"Spain"
"10334","Spain","ESP",1941,670.33405,48,"Spain"
"10335","Spain","ESP",1942,657.985,48,"Spain"
"10336","Spain","ESP",1943,556.3259,48,"Spain"
"10337","Spain","ESP",1944,479.894,48,"Spain"
"10338","Spain","ESP",1945,458.98862,48,"Spain"
"10339","Spain","ESP",1946,655.63135,48,"Spain"
"10340","Spain","ESP",1947,696.3454,48,"Spain"
"10341","Spain","ESP",1948,653.24115,48,"Spain"
"10342","Spain","ESP",1949,551.0889,48,"Spain"
"10343","Spain","ESP",1950,511.2041,48,"Spain"
"10344","Spain","ESP",1951,755.4516,48,"Spain"
"10345","Spain","ESP",1952,591.6941,48,"Spain"
"10346","Spain","ESP",1953,510.0572,48,"Spain"
"10347","Spain","ESP",1954,521.7635,48,"Spain"
"10348","Spain","ESP",1955,677.5595,48,"Spain"
"10349","Spain","ESP",1956,632.24817,48,"Spain"
"10350","Spain","ESP",1957,595.33093,48,"Spain"
"10351","Spain","ESP",1958,653.1208,48,"Spain"
"10352","Spain","ESP",1959,763.1634,48,"Spain"
"10353","Spain","ESP",1960,889.60455,48,"Spain"
"10354","Spain","ESP",1961,658.43024,48,"Spain"
"10355","Spain","ESP",1962,686.84155,48,"Spain"
"10356","Spain","ESP",1963,843.45026,48,"Spain"
"10357","Spain","ESP",1964,573.29517,48,"Spain"
"10358","Spain","ESP",1965,707.6787,48,"Spain"
"10359","Spain","ESP",1966,749.5451,48,"Spain"
"10360","Spain","ESP",1967,644.07935,48,"Spain"
"10361","Spain","ESP",1968,682.42957,48,"Spain"
"10362","Spain","ESP",1969,890.10364,48,"Spain"
"10363","Spain","ESP",1970,638.161,48,"Spain"
"10364","Spain","ESP",1971,885.63605,48,"Spain"
"10365","Spain","ESP",1972,991.16406,48,"Spain"
"10366","Spain","ESP",1973,618.0833,48,"Spain"
"10367","Spain","ESP",1974,650.3274,48,"Spain"
"10368","Spain","ESP",1975,677.9484,48,"Spain"
"10369","Spain","ESP",1976,726.8618,48,"Spain"
"10370","Spain","ESP",1977,787.0479,48,"Spain"
"10371","Spain","ESP",1978,646.4602,48,"Spain"
"10372","Spain","ESP",1979,801.5037,48,"Spain"
"10373","Spain","ESP",1980,600.00256,48,"Spain"
"10374","Spain","ESP",1981,607.28046,48,"Spain"
"10375","Spain","ESP",1982,643.1021,48,"Spain"
"10376","Spain","ESP",1983,609.72266,48,"Spain"
"10377","Spain","ESP",1984,720.42834,48,"Spain"
"10378","Spain","ESP",1985,642.7362,48,"Spain"
"10379","Spain","ESP",1986,630.2098,48,"Spain"
"10380","Spain","ESP",1987,751.72925,48,"Spain"
"10381","Spain","ESP",1988,653.4855,48,"Spain"
"10382","Spain","ESP",1989,770.15265,48,"Spain"
"10383","Spain","ESP",1990,563.13464,48,"Spain"
"10384","Spain","ESP",1991,582.0197,48,"Spain"
"10385","Spain","ESP",1992,597.3801,48,"Spain"
"10386","Spain","ESP",1993,605.3707,48,"Spain"
"10387","Spain","ESP",1994,517.6452,48,"Spain"
"10388","Spain","ESP",1995,583.6477,48,"Spain"
"10389","Spain","ESP",1996,853.15405,48,"Spain"
"10390","Spain","ESP",1997,804.4628,48,"Spain"
"10391","Spain","ESP",1998,549.83405,48,"Spain"
"10392","Spain","ESP",1999,617.0607,48,"Spain"
"10393","Spain","ESP",2000,654.10535,48,"Spain"
"10394","Spain","ESP",2001,646.3903,48,"Spain"
"10395","Spain","ESP",2002,688.48486,48,"Spain"
"10396","Spain","ESP",2003,743.63617,48,"Spain"
"10397","Spain","ESP",2004,592.6282,48,"Spain"
"10398","Spain","ESP",2005,471.72717,48,"Spain"
"10399","Spain","ESP",2006,658.77356,48,"Spain"
"10400","Spain","ESP",2007,578.0162,48,"Spain"
"10401","Spain","ESP",2008,707.2485,48,"Spain"
"10402","Spain","ESP",2009,644.1302,48,"Spain"
"10403","Spain","ESP",2010,813.1608,48,"Spain"
"10404","Spain","ESP",2011,571.9766,48,"Spain"
"10405","Spain","ESP",2012,572.57764,48,"Spain"
"10406","Spain","ESP",2013,730.1736,48,"Spain"
"10407","Spain","ESP",2014,707.38086,48,"Spain"
"10408","Spain","ESP",2015,540.1039,48,"Spain"
"10409","Spain","ESP",2016,703.53906,48,"Spain"
"10410","Spain","ESP",2017,493.72272,48,"Spain"
"10411","Spain","ESP",2018,828.3597,48,"Spain"
"10412","Spain","ESP",2019,620.43915,48,"Spain"
"10413","Spain","ESP",2020,675.4119,48,"Spain"
"10414","Spain","ESP",2021,661.6397,48,"Spain"
"10415","Spain","ESP",2022,638.66437,48,"Spain"
"10416","Spain","ESP",2023,582.89667,48,"Spain"
"10417","Sri Lanka","LKA",1940,1723.7092,88,"Sri Lanka"
"10418","Sri Lanka","LKA",1941,1561.0582,88,"Sri Lanka"
"10419","Sri Lanka","LKA",1942,1790.896,88,"Sri Lanka"
"10420","Sri Lanka","LKA",1943,1600.1191,88,"Sri Lanka"
"10421","Sri Lanka","LKA",1944,1848.6521,88,"Sri Lanka"
"10422","Sri Lanka","LKA",1945,1514.7166,88,"Sri Lanka"
"10423","Sri Lanka","LKA",1946,1700.3998,88,"Sri Lanka"
"10424","Sri Lanka","LKA",1947,1652.6511,88,"Sri Lanka"
"10425","Sri Lanka","LKA",1948,1882.5845,88,"Sri Lanka"
"10426","Sri Lanka","LKA",1949,1127.3921,88,"Sri Lanka"
"10427","Sri Lanka","LKA",1950,860.86523,88,"Sri Lanka"
"10428","Sri Lanka","LKA",1951,1463.6865,88,"Sri Lanka"
"10429","Sri Lanka","LKA",1952,917.4582,88,"Sri Lanka"
"10430","Sri Lanka","LKA",1953,1154.5416,88,"Sri Lanka"
"10431","Sri Lanka","LKA",1954,1932.4971,88,"Sri Lanka"
"10432","Sri Lanka","LKA",1955,1957.0553,88,"Sri Lanka"
"10433","Sri Lanka","LKA",1956,1514.2959,88,"Sri Lanka"
"10434","Sri Lanka","LKA",1957,1706.5481,88,"Sri Lanka"
"10435","Sri Lanka","LKA",1958,1619.5125,88,"Sri Lanka"
"10436","Sri Lanka","LKA",1959,1464.1848,88,"Sri Lanka"
"10437","Sri Lanka","LKA",1960,1726.9589,88,"Sri Lanka"
"10438","Sri Lanka","LKA",1961,1528.5659,88,"Sri Lanka"
"10439","Sri Lanka","LKA",1962,1829.6476,88,"Sri Lanka"
"10440","Sri Lanka","LKA",1963,1993.6667,88,"Sri Lanka"
"10441","Sri Lanka","LKA",1964,1735.5615,88,"Sri Lanka"
"10442","Sri Lanka","LKA",1965,2188.9875,88,"Sri Lanka"
"10443","Sri Lanka","LKA",1966,1810.524,88,"Sri Lanka"
"10444","Sri Lanka","LKA",1967,1936.4989,88,"Sri Lanka"
"10445","Sri Lanka","LKA",1968,1571.3975,88,"Sri Lanka"
"10446","Sri Lanka","LKA",1969,1833.7429,88,"Sri Lanka"
"10447","Sri Lanka","LKA",1970,1652.4888,88,"Sri Lanka"
"10448","Sri Lanka","LKA",1971,1664.6702,88,"Sri Lanka"
"10449","Sri Lanka","LKA",1972,1513.8595,88,"Sri Lanka"
"10450","Sri Lanka","LKA",1973,1534.1692,88,"Sri Lanka"
"10451","Sri Lanka","LKA",1974,1170.1858,88,"Sri Lanka"
"10452","Sri Lanka","LKA",1975,1650.3875,88,"Sri Lanka"
"10453","Sri Lanka","LKA",1976,1401.8927,88,"Sri Lanka"
"10454","Sri Lanka","LKA",1977,1726.7202,88,"Sri Lanka"
"10455","Sri Lanka","LKA",1978,1789.4183,88,"Sri Lanka"
"10456","Sri Lanka","LKA",1979,1642.6182,88,"Sri Lanka"
"10457","Sri Lanka","LKA",1980,1309.167,88,"Sri Lanka"
"10458","Sri Lanka","LKA",1981,1402.6926,88,"Sri Lanka"
"10459","Sri Lanka","LKA",1982,1463.1935,88,"Sri Lanka"
"10460","Sri Lanka","LKA",1983,1247.8131,88,"Sri Lanka"
"10461","Sri Lanka","LKA",1984,2058.0203,88,"Sri Lanka"
"10462","Sri Lanka","LKA",1985,1669.1597,88,"Sri Lanka"
"10463","Sri Lanka","LKA",1986,1464.297,88,"Sri Lanka"
"10464","Sri Lanka","LKA",1987,1609.9387,88,"Sri Lanka"
"10465","Sri Lanka","LKA",1988,1601.7692,88,"Sri Lanka"
"10466","Sri Lanka","LKA",1989,1499.503,88,"Sri Lanka"
"10467","Sri Lanka","LKA",1990,1576.222,88,"Sri Lanka"
"10468","Sri Lanka","LKA",1991,1438.7238,88,"Sri Lanka"
"10469","Sri Lanka","LKA",1992,1349.201,88,"Sri Lanka"
"10470","Sri Lanka","LKA",1993,1753.0481,88,"Sri Lanka"
"10471","Sri Lanka","LKA",1994,1843.7474,88,"Sri Lanka"
"10472","Sri Lanka","LKA",1995,1555.5321,88,"Sri Lanka"
"10473","Sri Lanka","LKA",1996,1612.891,88,"Sri Lanka"
"10474","Sri Lanka","LKA",1997,1802.119,88,"Sri Lanka"
"10475","Sri Lanka","LKA",1998,1523.6936,88,"Sri Lanka"
"10476","Sri Lanka","LKA",1999,1693.264,88,"Sri Lanka"
"10477","Sri Lanka","LKA",2000,1754.5576,88,"Sri Lanka"
"10478","Sri Lanka","LKA",2001,1549.1987,88,"Sri Lanka"
"10479","Sri Lanka","LKA",2002,1699.2158,88,"Sri Lanka"
"10480","Sri Lanka","LKA",2003,1605.877,88,"Sri Lanka"
"10481","Sri Lanka","LKA",2004,1742.4153,88,"Sri Lanka"
"10482","Sri Lanka","LKA",2005,1614.0693,88,"Sri Lanka"
"10483","Sri Lanka","LKA",2006,1894.3613,88,"Sri Lanka"
"10484","Sri Lanka","LKA",2007,1656.1167,88,"Sri Lanka"
"10485","Sri Lanka","LKA",2008,2063.0562,88,"Sri Lanka"
"10486","Sri Lanka","LKA",2009,1698.9052,88,"Sri Lanka"
"10487","Sri Lanka","LKA",2010,2183.3564,88,"Sri Lanka"
"10488","Sri Lanka","LKA",2011,2290.723,88,"Sri Lanka"
"10489","Sri Lanka","LKA",2012,1713.1187,88,"Sri Lanka"
"10490","Sri Lanka","LKA",2013,1689.2634,88,"Sri Lanka"
"10491","Sri Lanka","LKA",2014,2236.647,88,"Sri Lanka"
"10492","Sri Lanka","LKA",2015,2198.7021,88,"Sri Lanka"
"10493","Sri Lanka","LKA",2016,1360.3674,88,"Sri Lanka"
"10494","Sri Lanka","LKA",2017,1692.4133,88,"Sri Lanka"
"10495","Sri Lanka","LKA",2018,1936.7208,88,"Sri Lanka"
"10496","Sri Lanka","LKA",2019,1689.2632,88,"Sri Lanka"
"10497","Sri Lanka","LKA",2020,1550.4661,88,"Sri Lanka"
"10498","Sri Lanka","LKA",2021,1973.153,88,"Sri Lanka"
"10499","Sri Lanka","LKA",2022,1823.2869,88,"Sri Lanka"
"10500","Sri Lanka","LKA",2023,2324.6782,88,"Sri Lanka"
"10501","Sudan","SDN",1940,217.52242,130,"Sudan"
"10502","Sudan","SDN",1941,170.80305,130,"Sudan"
"10503","Sudan","SDN",1942,262.2662,130,"Sudan"
"10504","Sudan","SDN",1943,639.85315,130,"Sudan"
"10505","Sudan","SDN",1944,341.9481,130,"Sudan"
"10506","Sudan","SDN",1945,236.62303,130,"Sudan"
"10507","Sudan","SDN",1946,366.60007,130,"Sudan"
"10508","Sudan","SDN",1947,351.26556,130,"Sudan"
"10509","Sudan","SDN",1948,298.59406,130,"Sudan"
"10510","Sudan","SDN",1949,349.26703,130,"Sudan"
"10511","Sudan","SDN",1950,683.85693,130,"Sudan"
"10512","Sudan","SDN",1951,260.5455,130,"Sudan"
"10513","Sudan","SDN",1952,376.437,130,"Sudan"
"10514","Sudan","SDN",1953,425.97522,130,"Sudan"
"10515","Sudan","SDN",1954,283.01376,130,"Sudan"
"10516","Sudan","SDN",1955,247.61555,130,"Sudan"
"10517","Sudan","SDN",1956,271.24707,130,"Sudan"
"10518","Sudan","SDN",1957,246.12614,130,"Sudan"
"10519","Sudan","SDN",1958,216.99521,130,"Sudan"
"10520","Sudan","SDN",1959,231.90263,130,"Sudan"
"10521","Sudan","SDN",1960,202.11931,130,"Sudan"
"10522","Sudan","SDN",1961,241.37854,130,"Sudan"
"10523","Sudan","SDN",1962,238.6912,130,"Sudan"
"10524","Sudan","SDN",1963,334.09674,130,"Sudan"
"10525","Sudan","SDN",1964,414.65735,130,"Sudan"
"10526","Sudan","SDN",1965,220.50926,130,"Sudan"
"10527","Sudan","SDN",1966,250.58757,130,"Sudan"
"10528","Sudan","SDN",1967,136.4408,130,"Sudan"
"10529","Sudan","SDN",1968,190.80501,130,"Sudan"
"10530","Sudan","SDN",1969,227.57402,130,"Sudan"
"10531","Sudan","SDN",1970,250.80632,130,"Sudan"
"10532","Sudan","SDN",1971,245.9925,130,"Sudan"
"10533","Sudan","SDN",1972,269.4039,130,"Sudan"
"10534","Sudan","SDN",1973,241.02014,130,"Sudan"
"10535","Sudan","SDN",1974,335.44254,130,"Sudan"
"10536","Sudan","SDN",1975,270.1985,130,"Sudan"
"10537","Sudan","SDN",1976,241.23222,130,"Sudan"
"10538","Sudan","SDN",1977,273.4789,130,"Sudan"
"10539","Sudan","SDN",1978,288.41608,130,"Sudan"
"10540","Sudan","SDN",1979,332.8665,130,"Sudan"
"10541","Sudan","SDN",1980,281.18225,130,"Sudan"
"10542","Sudan","SDN",1981,253.47353,130,"Sudan"
"10543","Sudan","SDN",1982,224.02063,130,"Sudan"
"10544","Sudan","SDN",1983,187.59782,130,"Sudan"
"10545","Sudan","SDN",1984,185.40916,130,"Sudan"
